condition	tokens	criticalwords	grammaticality
s_ax	the shoe is easy to find _ the cheese _ in the park	the,cheese	False
s_xx	it is easy to find _ the cheese _ in the park	the,cheese	True
s_ab	the shoe is easy to find _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to find _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is easy to find _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is easy to find _ the cheese _ on Saturdays	the,cheese	True
s_ab	the shoe is easy to find _ with a friend _	with,a,friend	True
s_xb	it is easy to find _ with a friend _	with,a,friend	False
s_ax	the shoe is easy to find _ your hat _ with a friend	your,hat	False
s_xx	it is easy to find _ your hat _ with a friend	your,hat	True
s_ab	the shoe is easy to find _ in the park _	in,the,park	True
s_xb	it is easy to find _ in the park _	in,the,park	False
s_ax	the shoe is easy to find _ your hat _ in the park	your,hat	False
s_xx	it is easy to find _ your hat _ in the park	your,hat	True
s_ab	the shoe is easy to find _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to find _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is easy to find _ your hat _ on Saturdays	your,hat	False
s_xx	it is easy to find _ your hat _ on Saturdays	your,hat	True
s_ab	the shoe is easy to find _ with a friend _	with,a,friend	True
s_xb	it is easy to find _ with a friend _	with,a,friend	False
s_ax	the shoe is easy to find _ our keys _ with a friend	our,keys	False
s_xx	it is easy to find _ our keys _ with a friend	our,keys	True
s_ab	the shoe is easy to find _ in the park _	in,the,park	True
s_xb	it is easy to find _ in the park _	in,the,park	False
s_ax	the shoe is easy to find _ our keys _ in the park	our,keys	False
s_xx	it is easy to find _ our keys _ in the park	our,keys	True
s_ab	the shoe is easy to find _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to find _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is easy to find _ our keys _ on Saturdays	our,keys	False
s_xx	it is easy to find _ our keys _ on Saturdays	our,keys	True
s_ab	the shoe is easy to see _ with a friend _	with,a,friend	True
s_xb	it is easy to see _ with a friend _	with,a,friend	False
s_ax	the shoe is easy to see _ the cheese _ with a friend	the,cheese	False
s_xx	it is easy to see _ the cheese _ with a friend	the,cheese	True
s_ab	the shoe is easy to see _ in the park _	in,the,park	True
s_xb	it is easy to see _ in the park _	in,the,park	False
s_ax	the shoe is easy to see _ the cheese _ in the park	the,cheese	False
s_xx	it is easy to see _ the cheese _ in the park	the,cheese	True
s_ab	the shoe is easy to see _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to see _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is easy to see _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is easy to see _ the cheese _ on Saturdays	the,cheese	True
s_ab	the shoe is easy to see _ with a friend _	with,a,friend	True
s_xb	it is easy to see _ with a friend _	with,a,friend	False
s_ax	the shoe is easy to see _ your hat _ with a friend	your,hat	False
s_xx	it is easy to see _ your hat _ with a friend	your,hat	True
s_ab	the shoe is easy to see _ in the park _	in,the,park	True
s_xb	it is easy to see _ in the park _	in,the,park	False
s_ax	the shoe is easy to see _ your hat _ in the park	your,hat	False
s_xx	it is easy to see _ your hat _ in the park	your,hat	True
s_ab	the shoe is easy to see _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to see _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is easy to see _ your hat _ on Saturdays	your,hat	False
s_xx	it is easy to see _ your hat _ on Saturdays	your,hat	True
s_ab	the shoe is easy to see _ with a friend _	with,a,friend	True
s_xb	it is easy to see _ with a friend _	with,a,friend	False
s_ax	the shoe is easy to see _ our keys _ with a friend	our,keys	False
s_xx	it is easy to see _ our keys _ with a friend	our,keys	True
s_ab	the shoe is easy to see _ in the park _	in,the,park	True
s_xb	it is easy to see _ in the park _	in,the,park	False
s_ax	the shoe is easy to see _ our keys _ in the park	our,keys	False
s_xx	it is easy to see _ our keys _ in the park	our,keys	True
s_ab	the shoe is easy to see _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to see _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is easy to see _ our keys _ on Saturdays	our,keys	False
s_xx	it is easy to see _ our keys _ on Saturdays	our,keys	True
s_ab	the shoe is easy to lose _ with a friend _	with,a,friend	True
s_xb	it is easy to lose _ with a friend _	with,a,friend	False
s_ax	the shoe is easy to lose _ the cheese _ with a friend	the,cheese	False
s_xx	it is easy to lose _ the cheese _ with a friend	the,cheese	True
s_ab	the shoe is easy to lose _ in the park _	in,the,park	True
s_xb	it is easy to lose _ in the park _	in,the,park	False
s_ax	the shoe is easy to lose _ the cheese _ in the park	the,cheese	False
s_xx	it is easy to lose _ the cheese _ in the park	the,cheese	True
s_ab	the shoe is easy to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to lose _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is easy to lose _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is easy to lose _ the cheese _ on Saturdays	the,cheese	True
s_ab	the shoe is easy to lose _ with a friend _	with,a,friend	True
s_xb	it is easy to lose _ with a friend _	with,a,friend	False
s_ax	the shoe is easy to lose _ your hat _ with a friend	your,hat	False
s_xx	it is easy to lose _ your hat _ with a friend	your,hat	True
s_ab	the shoe is easy to lose _ in the park _	in,the,park	True
s_xb	it is easy to lose _ in the park _	in,the,park	False
s_ax	the shoe is easy to lose _ your hat _ in the park	your,hat	False
s_xx	it is easy to lose _ your hat _ in the park	your,hat	True
s_ab	the shoe is easy to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to lose _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is easy to lose _ your hat _ on Saturdays	your,hat	False
s_xx	it is easy to lose _ your hat _ on Saturdays	your,hat	True
s_ab	the shoe is easy to lose _ with a friend _	with,a,friend	True
s_xb	it is easy to lose _ with a friend _	with,a,friend	False
s_ax	the shoe is easy to lose _ our keys _ with a friend	our,keys	False
s_xx	it is easy to lose _ our keys _ with a friend	our,keys	True
s_ab	the shoe is easy to lose _ in the park _	in,the,park	True
s_xb	it is easy to lose _ in the park _	in,the,park	False
s_ax	the shoe is easy to lose _ our keys _ in the park	our,keys	False
s_xx	it is easy to lose _ our keys _ in the park	our,keys	True
s_ab	the shoe is easy to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to lose _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is easy to lose _ our keys _ on Saturdays	our,keys	False
s_xx	it is easy to lose _ our keys _ on Saturdays	our,keys	True
s_ab	the shoe is difficult to find _ with a friend _	with,a,friend	True
s_xb	it is difficult to find _ with a friend _	with,a,friend	False
s_ax	the shoe is difficult to find _ the cheese _ with a friend	the,cheese	False
s_xx	it is difficult to find _ the cheese _ with a friend	the,cheese	True
s_ab	the shoe is difficult to find _ in the park _	in,the,park	True
s_xb	it is difficult to find _ in the park _	in,the,park	False
s_ax	the shoe is difficult to find _ the cheese _ in the park	the,cheese	False
s_xx	it is difficult to find _ the cheese _ in the park	the,cheese	True
s_ab	the shoe is difficult to find _ on Saturdays _	on,Saturdays	True
s_xb	it is difficult to find _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is difficult to find _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is difficult to find _ the cheese _ on Saturdays	the,cheese	True
s_ab	the shoe is difficult to find _ with a friend _	with,a,friend	True
s_xb	it is difficult to find _ with a friend _	with,a,friend	False
s_ax	the shoe is difficult to find _ your hat _ with a friend	your,hat	False
s_xx	it is difficult to find _ your hat _ with a friend	your,hat	True
s_ab	the shoe is difficult to find _ in the park _	in,the,park	True
s_xb	it is difficult to find _ in the park _	in,the,park	False
s_ax	the shoe is difficult to find _ your hat _ in the park	your,hat	False
s_xx	it is difficult to find _ your hat _ in the park	your,hat	True
s_ab	the shoe is difficult to find _ on Saturdays _	on,Saturdays	True
s_xb	it is difficult to find _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is difficult to find _ your hat _ on Saturdays	your,hat	False
s_xx	it is difficult to find _ your hat _ on Saturdays	your,hat	True
s_ab	the shoe is difficult to find _ with a friend _	with,a,friend	True
s_xb	it is difficult to find _ with a friend _	with,a,friend	False
s_ax	the shoe is difficult to find _ our keys _ with a friend	our,keys	False
s_xx	it is difficult to find _ our keys _ with a friend	our,keys	True
s_ab	the shoe is difficult to find _ in the park _	in,the,park	True
s_xb	it is difficult to find _ in the park _	in,the,park	False
s_ax	the shoe is difficult to find _ our keys _ in the park	our,keys	False
s_xx	it is difficult to find _ our keys _ in the park	our,keys	True
s_ab	the shoe is difficult to find _ on Saturdays _	on,Saturdays	True
s_xb	it is difficult to find _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is difficult to find _ our keys _ on Saturdays	our,keys	False
s_xx	it is difficult to find _ our keys _ on Saturdays	our,keys	True
s_ab	the shoe is difficult to see _ with a friend _	with,a,friend	True
s_xb	it is difficult to see _ with a friend _	with,a,friend	False
s_ax	the shoe is difficult to see _ the cheese _ with a friend	the,cheese	False
s_xx	it is difficult to see _ the cheese _ with a friend	the,cheese	True
s_ab	the shoe is difficult to see _ in the park _	in,the,park	True
s_xb	it is difficult to see _ in the park _	in,the,park	False
s_ax	the shoe is difficult to see _ the cheese _ in the park	the,cheese	False
s_xx	it is difficult to see _ the cheese _ in the park	the,cheese	True
s_ab	the shoe is difficult to see _ on Saturdays _	on,Saturdays	True
s_xb	it is difficult to see _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is difficult to see _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is difficult to see _ the cheese _ on Saturdays	the,cheese	True
s_ab	the shoe is difficult to see _ with a friend _	with,a,friend	True
s_xb	it is difficult to see _ with a friend _	with,a,friend	False
s_ax	the shoe is difficult to see _ your hat _ with a friend	your,hat	False
s_xx	it is difficult to see _ your hat _ with a friend	your,hat	True
s_ab	the shoe is difficult to see _ in the park _	in,the,park	True
s_xb	it is difficult to see _ in the park _	in,the,park	False
s_ax	the shoe is difficult to see _ your hat _ in the park	your,hat	False
s_xx	it is difficult to see _ your hat _ in the park	your,hat	True
s_ab	the shoe is difficult to see _ on Saturdays _	on,Saturdays	True
s_xb	it is difficult to see _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is difficult to see _ your hat _ on Saturdays	your,hat	False
s_xx	it is difficult to see _ your hat _ on Saturdays	your,hat	True
s_ab	the shoe is difficult to see _ with a friend _	with,a,friend	True
s_xb	it is difficult to see _ with a friend _	with,a,friend	False
s_ax	the shoe is difficult to see _ our keys _ with a friend	our,keys	False
s_xx	it is difficult to see _ our keys _ with a friend	our,keys	True
s_ab	the shoe is difficult to see _ in the park _	in,the,park	True
s_xb	it is difficult to see _ in the park _	in,the,park	False
s_ax	the shoe is difficult to see _ our keys _ in the park	our,keys	False
s_xx	it is difficult to see _ our keys _ in the park	our,keys	True
s_ab	the shoe is difficult to see _ on Saturdays _	on,Saturdays	True
s_xb	it is difficult to see _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is difficult to see _ our keys _ on Saturdays	our,keys	False
s_xx	it is difficult to see _ our keys _ on Saturdays	our,keys	True
s_ab	the shoe is difficult to lose _ with a friend _	with,a,friend	True
s_xb	it is difficult to lose _ with a friend _	with,a,friend	False
s_ax	the shoe is difficult to lose _ the cheese _ with a friend	the,cheese	False
s_xx	it is difficult to lose _ the cheese _ with a friend	the,cheese	True
s_ab	the shoe is difficult to lose _ in the park _	in,the,park	True
s_xb	it is difficult to lose _ in the park _	in,the,park	False
s_ax	the shoe is difficult to lose _ the cheese _ in the park	the,cheese	False
s_xx	it is difficult to lose _ the cheese _ in the park	the,cheese	True
s_ab	the shoe is difficult to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is difficult to lose _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is difficult to lose _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is difficult to lose _ the cheese _ on Saturdays	the,cheese	True
s_ab	the shoe is difficult to lose _ with a friend _	with,a,friend	True
s_xb	it is difficult to lose _ with a friend _	with,a,friend	False
s_ax	the shoe is difficult to lose _ your hat _ with a friend	your,hat	False
s_xx	it is difficult to lose _ your hat _ with a friend	your,hat	True
s_ab	the shoe is difficult to lose _ in the park _	in,the,park	True
s_xb	it is difficult to lose _ in the park _	in,the,park	False
s_ax	the shoe is difficult to lose _ your hat _ in the park	your,hat	False
s_xx	it is difficult to lose _ your hat _ in the park	your,hat	True
s_ab	the shoe is difficult to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is difficult to lose _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is difficult to lose _ your hat _ on Saturdays	your,hat	False
s_xx	it is difficult to lose _ your hat _ on Saturdays	your,hat	True
s_ab	the shoe is difficult to lose _ with a friend _	with,a,friend	True
s_xb	it is difficult to lose _ with a friend _	with,a,friend	False
s_ax	the shoe is difficult to lose _ our keys _ with a friend	our,keys	False
s_xx	it is difficult to lose _ our keys _ with a friend	our,keys	True
s_ab	the shoe is difficult to lose _ in the park _	in,the,park	True
s_xb	it is difficult to lose _ in the park _	in,the,park	False
s_ax	the shoe is difficult to lose _ our keys _ in the park	our,keys	False
s_xx	it is difficult to lose _ our keys _ in the park	our,keys	True
s_ab	the shoe is difficult to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is difficult to lose _ on Saturdays _	on,Saturdays	False
s_ax	the shoe is difficult to lose _ our keys _ on Saturdays	our,keys	False
s_xx	it is difficult to lose _ our keys _ on Saturdays	our,keys	True
s_ab	her book is impossible to find _ with a friend _	with,a,friend	True
s_xb	it is impossible to find _ with a friend _	with,a,friend	False
s_ax	her book is impossible to find _ the cheese _ with a friend	the,cheese	False
s_xx	it is impossible to find _ the cheese _ with a friend	the,cheese	True
s_ab	her book is impossible to find _ in the park _	in,the,park	True
s_xb	it is impossible to find _ in the park _	in,the,park	False
s_ax	her book is impossible to find _ the cheese _ in the park	the,cheese	False
s_xx	it is impossible to find _ the cheese _ in the park	the,cheese	True
s_ab	her book is impossible to find _ on Saturdays _	on,Saturdays	True
s_xb	it is impossible to find _ on Saturdays _	on,Saturdays	False
s_ax	her book is impossible to find _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is impossible to find _ the cheese _ on Saturdays	the,cheese	True
s_ab	her book is impossible to find _ with a friend _	with,a,friend	True
s_xb	it is impossible to find _ with a friend _	with,a,friend	False
s_ax	her book is impossible to find _ your hat _ with a friend	your,hat	False
s_xx	it is impossible to find _ your hat _ with a friend	your,hat	True
s_ab	her book is impossible to find _ in the park _	in,the,park	True
s_xb	it is impossible to find _ in the park _	in,the,park	False
s_ax	her book is impossible to find _ your hat _ in the park	your,hat	False
s_xx	it is impossible to find _ your hat _ in the park	your,hat	True
s_ab	her book is impossible to find _ on Saturdays _	on,Saturdays	True
s_xb	it is impossible to find _ on Saturdays _	on,Saturdays	False
s_ax	her book is impossible to find _ your hat _ on Saturdays	your,hat	False
s_xx	it is impossible to find _ your hat _ on Saturdays	your,hat	True
s_ab	her book is impossible to find _ with a friend _	with,a,friend	True
s_xb	it is impossible to find _ with a friend _	with,a,friend	False
s_ax	her book is impossible to find _ our keys _ with a friend	our,keys	False
s_xx	it is impossible to find _ our keys _ with a friend	our,keys	True
s_ab	her book is impossible to find _ in the park _	in,the,park	True
s_xb	it is impossible to find _ in the park _	in,the,park	False
s_ax	her book is impossible to find _ our keys _ in the park	our,keys	False
s_xx	it is impossible to find _ our keys _ in the park	our,keys	True
s_ab	her book is impossible to find _ on Saturdays _	on,Saturdays	True
s_xb	it is impossible to find _ on Saturdays _	on,Saturdays	False
s_ax	her book is impossible to find _ our keys _ on Saturdays	our,keys	False
s_xx	it is impossible to find _ our keys _ on Saturdays	our,keys	True
s_ab	her book is impossible to see _ with a friend _	with,a,friend	True
s_xb	it is impossible to see _ with a friend _	with,a,friend	False
s_ax	her book is impossible to see _ the cheese _ with a friend	the,cheese	False
s_xx	it is impossible to see _ the cheese _ with a friend	the,cheese	True
s_ab	her book is impossible to see _ in the park _	in,the,park	True
s_xb	it is impossible to see _ in the park _	in,the,park	False
s_ax	her book is impossible to see _ the cheese _ in the park	the,cheese	False
s_xx	it is impossible to see _ the cheese _ in the park	the,cheese	True
s_ab	her book is impossible to see _ on Saturdays _	on,Saturdays	True
s_xb	it is impossible to see _ on Saturdays _	on,Saturdays	False
s_ax	her book is impossible to see _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is impossible to see _ the cheese _ on Saturdays	the,cheese	True
s_ab	her book is impossible to see _ with a friend _	with,a,friend	True
s_xb	it is impossible to see _ with a friend _	with,a,friend	False
s_ax	her book is impossible to see _ your hat _ with a friend	your,hat	False
s_xx	it is impossible to see _ your hat _ with a friend	your,hat	True
s_ab	her book is impossible to see _ in the park _	in,the,park	True
s_xb	it is impossible to see _ in the park _	in,the,park	False
s_ax	her book is impossible to see _ your hat _ in the park	your,hat	False
s_xx	it is impossible to see _ your hat _ in the park	your,hat	True
s_ab	her book is impossible to see _ on Saturdays _	on,Saturdays	True
s_xb	it is impossible to see _ on Saturdays _	on,Saturdays	False
s_ax	her book is impossible to see _ your hat _ on Saturdays	your,hat	False
s_xx	it is impossible to see _ your hat _ on Saturdays	your,hat	True
s_ab	her book is impossible to see _ with a friend _	with,a,friend	True
s_xb	it is impossible to see _ with a friend _	with,a,friend	False
s_ax	her book is impossible to see _ our keys _ with a friend	our,keys	False
s_xx	it is impossible to see _ our keys _ with a friend	our,keys	True
s_ab	her book is impossible to see _ in the park _	in,the,park	True
s_xb	it is impossible to see _ in the park _	in,the,park	False
s_ax	her book is impossible to see _ our keys _ in the park	our,keys	False
s_xx	it is impossible to see _ our keys _ in the park	our,keys	True
s_ab	her book is impossible to see _ on Saturdays _	on,Saturdays	True
s_xb	it is impossible to see _ on Saturdays _	on,Saturdays	False
s_ax	her book is impossible to see _ our keys _ on Saturdays	our,keys	False
s_xx	it is impossible to see _ our keys _ on Saturdays	our,keys	True
s_ab	her book is impossible to lose _ with a friend _	with,a,friend	True
s_xb	it is impossible to lose _ with a friend _	with,a,friend	False
s_ax	her book is impossible to lose _ the cheese _ with a friend	the,cheese	False
s_xx	it is impossible to lose _ the cheese _ with a friend	the,cheese	True
s_ab	her book is impossible to lose _ in the park _	in,the,park	True
s_xb	it is impossible to lose _ in the park _	in,the,park	False
s_ax	her book is impossible to lose _ the cheese _ in the park	the,cheese	False
s_xx	it is impossible to lose _ the cheese _ in the park	the,cheese	True
s_ab	her book is impossible to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is impossible to lose _ on Saturdays _	on,Saturdays	False
s_ax	her book is impossible to lose _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is impossible to lose _ the cheese _ on Saturdays	the,cheese	True
s_ab	her book is impossible to lose _ with a friend _	with,a,friend	True
s_xb	it is impossible to lose _ with a friend _	with,a,friend	False
s_ax	her book is impossible to lose _ your hat _ with a friend	your,hat	False
s_xx	it is impossible to lose _ your hat _ with a friend	your,hat	True
s_ab	her book is impossible to lose _ in the park _	in,the,park	True
s_xb	it is impossible to lose _ in the park _	in,the,park	False
s_ax	her book is impossible to lose _ your hat _ in the park	your,hat	False
s_xx	it is impossible to lose _ your hat _ in the park	your,hat	True
s_ab	her book is impossible to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is impossible to lose _ on Saturdays _	on,Saturdays	False
s_ax	her book is impossible to lose _ your hat _ on Saturdays	your,hat	False
s_xx	it is impossible to lose _ your hat _ on Saturdays	your,hat	True
s_ab	her book is impossible to lose _ with a friend _	with,a,friend	True
s_xb	it is impossible to lose _ with a friend _	with,a,friend	False
s_ax	her book is impossible to lose _ our keys _ with a friend	our,keys	False
s_xx	it is impossible to lose _ our keys _ with a friend	our,keys	True
s_ab	her book is impossible to lose _ in the park _	in,the,park	True
s_xb	it is impossible to lose _ in the park _	in,the,park	False
s_ax	her book is impossible to lose _ our keys _ in the park	our,keys	False
s_xx	it is impossible to lose _ our keys _ in the park	our,keys	True
s_ab	her book is impossible to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is impossible to lose _ on Saturdays _	on,Saturdays	False
s_ax	her book is impossible to lose _ our keys _ on Saturdays	our,keys	False
s_xx	it is impossible to lose _ our keys _ on Saturdays	our,keys	True
s_ab	her book is easy to find _ with a friend _	with,a,friend	True
s_xb	it is easy to find _ with a friend _	with,a,friend	False
s_ax	her book is easy to find _ the cheese _ with a friend	the,cheese	False
s_xx	it is easy to find _ the cheese _ with a friend	the,cheese	True
s_ab	her book is easy to find _ in the park _	in,the,park	True
s_xb	it is easy to find _ in the park _	in,the,park	False
s_ax	her book is easy to find _ the cheese _ in the park	the,cheese	False
s_xx	it is easy to find _ the cheese _ in the park	the,cheese	True
s_ab	her book is easy to find _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to find _ on Saturdays _	on,Saturdays	False
s_ax	her book is easy to find _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is easy to find _ the cheese _ on Saturdays	the,cheese	True
s_ab	her book is easy to find _ with a friend _	with,a,friend	True
s_xb	it is easy to find _ with a friend _	with,a,friend	False
s_ax	her book is easy to find _ your hat _ with a friend	your,hat	False
s_xx	it is easy to find _ your hat _ with a friend	your,hat	True
s_ab	her book is easy to find _ in the park _	in,the,park	True
s_xb	it is easy to find _ in the park _	in,the,park	False
s_ax	her book is easy to find _ your hat _ in the park	your,hat	False
s_xx	it is easy to find _ your hat _ in the park	your,hat	True
s_ab	her book is easy to find _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to find _ on Saturdays _	on,Saturdays	False
s_ax	her book is easy to find _ your hat _ on Saturdays	your,hat	False
s_xx	it is easy to find _ your hat _ on Saturdays	your,hat	True
s_ab	her book is easy to find _ with a friend _	with,a,friend	True
s_xb	it is easy to find _ with a friend _	with,a,friend	False
s_ax	her book is easy to find _ our keys _ with a friend	our,keys	False
s_xx	it is easy to find _ our keys _ with a friend	our,keys	True
s_ab	her book is easy to find _ in the park _	in,the,park	True
s_xb	it is easy to find _ in the park _	in,the,park	False
s_ax	her book is easy to find _ our keys _ in the park	our,keys	False
s_xx	it is easy to find _ our keys _ in the park	our,keys	True
s_ab	her book is easy to find _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to find _ on Saturdays _	on,Saturdays	False
s_ax	her book is easy to find _ our keys _ on Saturdays	our,keys	False
s_xx	it is easy to find _ our keys _ on Saturdays	our,keys	True
s_ab	her book is easy to see _ with a friend _	with,a,friend	True
s_xb	it is easy to see _ with a friend _	with,a,friend	False
s_ax	her book is easy to see _ the cheese _ with a friend	the,cheese	False
s_xx	it is easy to see _ the cheese _ with a friend	the,cheese	True
s_ab	her book is easy to see _ in the park _	in,the,park	True
s_xb	it is easy to see _ in the park _	in,the,park	False
s_ax	her book is easy to see _ the cheese _ in the park	the,cheese	False
s_xx	it is easy to see _ the cheese _ in the park	the,cheese	True
s_ab	her book is easy to see _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to see _ on Saturdays _	on,Saturdays	False
s_ax	her book is easy to see _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is easy to see _ the cheese _ on Saturdays	the,cheese	True
s_ab	her book is easy to see _ with a friend _	with,a,friend	True
s_xb	it is easy to see _ with a friend _	with,a,friend	False
s_ax	her book is easy to see _ your hat _ with a friend	your,hat	False
s_xx	it is easy to see _ your hat _ with a friend	your,hat	True
s_ab	her book is easy to see _ in the park _	in,the,park	True
s_xb	it is easy to see _ in the park _	in,the,park	False
s_ax	her book is easy to see _ your hat _ in the park	your,hat	False
s_xx	it is easy to see _ your hat _ in the park	your,hat	True
s_ab	her book is easy to see _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to see _ on Saturdays _	on,Saturdays	False
s_ax	her book is easy to see _ your hat _ on Saturdays	your,hat	False
s_xx	it is easy to see _ your hat _ on Saturdays	your,hat	True
s_ab	her book is easy to see _ with a friend _	with,a,friend	True
s_xb	it is easy to see _ with a friend _	with,a,friend	False
s_ax	her book is easy to see _ our keys _ with a friend	our,keys	False
s_xx	it is easy to see _ our keys _ with a friend	our,keys	True
s_ab	her book is easy to see _ in the park _	in,the,park	True
s_xb	it is easy to see _ in the park _	in,the,park	False
s_ax	her book is easy to see _ our keys _ in the park	our,keys	False
s_xx	it is easy to see _ our keys _ in the park	our,keys	True
s_ab	her book is easy to see _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to see _ on Saturdays _	on,Saturdays	False
s_ax	her book is easy to see _ our keys _ on Saturdays	our,keys	False
s_xx	it is easy to see _ our keys _ on Saturdays	our,keys	True
s_ab	her book is easy to lose _ with a friend _	with,a,friend	True
s_xb	it is easy to lose _ with a friend _	with,a,friend	False
s_ax	her book is easy to lose _ the cheese _ with a friend	the,cheese	False
s_xx	it is easy to lose _ the cheese _ with a friend	the,cheese	True
s_ab	her book is easy to lose _ in the park _	in,the,park	True
s_xb	it is easy to lose _ in the park _	in,the,park	False
s_ax	her book is easy to lose _ the cheese _ in the park	the,cheese	False
s_xx	it is easy to lose _ the cheese _ in the park	the,cheese	True
s_ab	her book is easy to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to lose _ on Saturdays _	on,Saturdays	False
s_ax	her book is easy to lose _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is easy to lose _ the cheese _ on Saturdays	the,cheese	True
s_ab	her book is easy to lose _ with a friend _	with,a,friend	True
s_xb	it is easy to lose _ with a friend _	with,a,friend	False
s_ax	her book is easy to lose _ your hat _ with a friend	your,hat	False
s_xx	it is easy to lose _ your hat _ with a friend	your,hat	True
s_ab	her book is easy to lose _ in the park _	in,the,park	True
s_xb	it is easy to lose _ in the park _	in,the,park	False
s_ax	her book is easy to lose _ your hat _ in the park	your,hat	False
s_xx	it is easy to lose _ your hat _ in the park	your,hat	True
s_ab	her book is easy to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to lose _ on Saturdays _	on,Saturdays	False
s_ax	her book is easy to lose _ your hat _ on Saturdays	your,hat	False
s_xx	it is easy to lose _ your hat _ on Saturdays	your,hat	True
s_ab	her book is easy to lose _ with a friend _	with,a,friend	True
s_xb	it is easy to lose _ with a friend _	with,a,friend	False
s_ax	her book is easy to lose _ our keys _ with a friend	our,keys	False
s_xx	it is easy to lose _ our keys _ with a friend	our,keys	True
s_ab	her book is easy to lose _ in the park _	in,the,park	True
s_xb	it is easy to lose _ in the park _	in,the,park	False
s_ax	her book is easy to lose _ our keys _ in the park	our,keys	False
s_xx	it is easy to lose _ our keys _ in the park	our,keys	True
s_ab	her book is easy to lose _ on Saturdays _	on,Saturdays	True
s_xb	it is easy to lose _ on Saturdays _	on,Saturdays	False
s_ax	her book is easy to lose _ our keys _ on Saturdays	our,keys	False
s_xx	it is easy to lose _ our keys _ on Saturdays	our,keys	True
s_ab	her book is difficult to find _ with a friend _	with,a,friend	True
s_xb	it is difficult to find _ with a friend _	with,a,friend	False
s_ax	her book is difficult to find _ the cheese _ with a friend	the,cheese	False
s_xx	it is difficult to find _ the cheese _ with a friend	the,cheese	True
s_ab	her book is difficult to find _ in the park _	in,the,park	True
s_xb	it is difficult to find _ in the park _	in,the,park	False
s_ax	her book is difficult to find _ the cheese _ in the park	the,cheese	False
s_xx	it is difficult to find _ the cheese _ in the park	the,cheese	True
s_ab	her book is difficult to find _ on Saturdays _	on,Saturdays	True
s_xb	it is difficult to find _ on Saturdays _	on,Saturdays	False
s_ax	her book is difficult to find _ the cheese _ on Saturdays	the,cheese	False
s_xx	it is difficult to find _ the cheese _ on Saturdays	the,cheese	True
s_ab	her book is difficult to find _ with a friend _	with,a,friend	True
s_xb	it is difficult to find _ with a friend _	with,a,friend	False
s_ax	her book is difficult to find _ your hat _ with a friend	your,hat	False
s_xx	it is difficult to find _ your hat _ with a friend	your,hat	True
s_ab	her book is difficult to find _ in the park _	in,the,park	True
