condition	tokens	criticalwords	grammaticality
s_xb	Mary saw _ earlier _	earlier	False
s_ax	her books, Mary saw _ the cheese _ earlier	the,cheese	False
s_xx	Mary saw _ the cheese _ earlier	the,cheese	True
s_ab	her books, Mary saw _ yesterday _	yesterday	True
s_xb	Mary saw _ yesterday _	yesterday	False
s_ax	her books, Mary saw _ your hat _ yesterday	your,hat	False
s_xx	Mary saw _ your hat _ yesterday	your,hat	True
s_ab	her books, Mary saw _ recently _	recently	True
s_xb	Mary saw _ recently _	recently	False
s_ax	her books, Mary saw _ your hat _ recently	your,hat	False
s_xx	Mary saw _ your hat _ recently	your,hat	True
s_ab	her books, Mary saw _ earlier _	earlier	True
s_xb	Mary saw _ earlier _	earlier	False
s_ax	her books, Mary saw _ your hat _ earlier	your,hat	False
s_xx	Mary saw _ your hat _ earlier	your,hat	True
s_ab	her books, Mary saw _ yesterday _	yesterday	True
s_xb	Mary saw _ yesterday _	yesterday	False
s_ax	her books, Mary saw _ our keys _ yesterday	our,keys	False
s_xx	Mary saw _ our keys _ yesterday	our,keys	True
s_ab	her books, Mary saw _ recently _	recently	True
s_xb	Mary saw _ recently _	recently	False
s_ax	her books, Mary saw _ our keys _ recently	our,keys	False
s_xx	Mary saw _ our keys _ recently	our,keys	True
s_ab	her books, Mary saw _ earlier _	earlier	True
s_xb	Mary saw _ earlier _	earlier	False
s_ax	her books, Mary saw _ our keys _ earlier	our,keys	False
s_xx	Mary saw _ our keys _ earlier	our,keys	True
s_ab	her books, Mary forgot _ yesterday _	yesterday	True
s_xb	Mary forgot _ yesterday _	yesterday	False
s_ax	her books, Mary forgot _ the cheese _ yesterday	the,cheese	False
s_xx	Mary forgot _ the cheese _ yesterday	the,cheese	True
s_ab	her books, Mary forgot _ recently _	recently	True
s_xb	Mary forgot _ recently _	recently	False
s_ax	her books, Mary forgot _ the cheese _ recently	the,cheese	False
s_xx	Mary forgot _ the cheese _ recently	the,cheese	True
s_ab	her books, Mary forgot _ earlier _	earlier	True
s_xb	Mary forgot _ earlier _	earlier	False
s_ax	her books, Mary forgot _ the cheese _ earlier	the,cheese	False
s_xx	Mary forgot _ the cheese _ earlier	the,cheese	True
s_ab	her books, Mary forgot _ yesterday _	yesterday	True
s_xb	Mary forgot _ yesterday _	yesterday	False
s_ax	her books, Mary forgot _ your hat _ yesterday	your,hat	False
s_xx	Mary forgot _ your hat _ yesterday	your,hat	True
s_ab	her books, Mary forgot _ recently _	recently	True
s_xb	Mary forgot _ recently _	recently	False
s_ax	her books, Mary forgot _ your hat _ recently	your,hat	False
s_xx	Mary forgot _ your hat _ recently	your,hat	True
s_ab	her books, Mary forgot _ earlier _	earlier	True
s_xb	Mary forgot _ earlier _	earlier	False
s_ax	her books, Mary forgot _ your hat _ earlier	your,hat	False
s_xx	Mary forgot _ your hat _ earlier	your,hat	True
s_ab	her books, Mary forgot _ yesterday _	yesterday	True
s_xb	Mary forgot _ yesterday _	yesterday	False
s_ax	her books, Mary forgot _ our keys _ yesterday	our,keys	False
s_xx	Mary forgot _ our keys _ yesterday	our,keys	True
s_ab	her books, Mary forgot _ recently _	recently	True
s_xb	Mary forgot _ recently _	recently	False
s_ax	her books, Mary forgot _ our keys _ recently	our,keys	False
s_xx	Mary forgot _ our keys _ recently	our,keys	True
s_ab	her books, Mary forgot _ earlier _	earlier	True
s_xb	Mary forgot _ earlier _	earlier	False
s_ax	her books, Mary forgot _ our keys _ earlier	our,keys	False
s_xx	Mary forgot _ our keys _ earlier	our,keys	True
s_ab	her books, Jennifer bought _ yesterday _	yesterday	True
s_xb	Jennifer bought _ yesterday _	yesterday	False
s_ax	her books, Jennifer bought _ the cheese _ yesterday	the,cheese	False
s_xx	Jennifer bought _ the cheese _ yesterday	the,cheese	True
s_ab	her books, Jennifer bought _ recently _	recently	True
s_xb	Jennifer bought _ recently _	recently	False
s_ax	her books, Jennifer bought _ the cheese _ recently	the,cheese	False
s_xx	Jennifer bought _ the cheese _ recently	the,cheese	True
s_ab	her books, Jennifer bought _ earlier _	earlier	True
s_xb	Jennifer bought _ earlier _	earlier	False
s_ax	her books, Jennifer bought _ the cheese _ earlier	the,cheese	False
s_xx	Jennifer bought _ the cheese _ earlier	the,cheese	True
s_ab	her books, Jennifer bought _ yesterday _	yesterday	True
s_xb	Jennifer bought _ yesterday _	yesterday	False
s_ax	her books, Jennifer bought _ your hat _ yesterday	your,hat	False
s_xx	Jennifer bought _ your hat _ yesterday	your,hat	True
s_ab	her books, Jennifer bought _ recently _	recently	True
s_xb	Jennifer bought _ recently _	recently	False
s_ax	her books, Jennifer bought _ your hat _ recently	your,hat	False
s_xx	Jennifer bought _ your hat _ recently	your,hat	True
s_ab	her books, Jennifer bought _ earlier _	earlier	True
s_xb	Jennifer bought _ earlier _	earlier	False
s_ax	her books, Jennifer bought _ your hat _ earlier	your,hat	False
s_xx	Jennifer bought _ your hat _ earlier	your,hat	True
s_ab	her books, Jennifer bought _ yesterday _	yesterday	True
s_xb	Jennifer bought _ yesterday _	yesterday	False
s_ax	her books, Jennifer bought _ our keys _ yesterday	our,keys	False
s_xx	Jennifer bought _ our keys _ yesterday	our,keys	True
s_ab	her books, Jennifer bought _ recently _	recently	True
s_xb	Jennifer bought _ recently _	recently	False
s_ax	her books, Jennifer bought _ our keys _ recently	our,keys	False
s_xx	Jennifer bought _ our keys _ recently	our,keys	True
s_ab	her books, Jennifer bought _ earlier _	earlier	True
s_xb	Jennifer bought _ earlier _	earlier	False
s_ax	her books, Jennifer bought _ our keys _ earlier	our,keys	False
s_xx	Jennifer bought _ our keys _ earlier	our,keys	True
s_ab	her books, Jennifer saw _ yesterday _	yesterday	True
s_xb	Jennifer saw _ yesterday _	yesterday	False
s_ax	her books, Jennifer saw _ the cheese _ yesterday	the,cheese	False
s_xx	Jennifer saw _ the cheese _ yesterday	the,cheese	True
s_ab	her books, Jennifer saw _ recently _	recently	True
s_xb	Jennifer saw _ recently _	recently	False
s_ax	her books, Jennifer saw _ the cheese _ recently	the,cheese	False
s_xx	Jennifer saw _ the cheese _ recently	the,cheese	True
s_ab	her books, Jennifer saw _ earlier _	earlier	True
s_xb	Jennifer saw _ earlier _	earlier	False
s_ax	her books, Jennifer saw _ the cheese _ earlier	the,cheese	False
s_xx	Jennifer saw _ the cheese _ earlier	the,cheese	True
s_ab	her books, Jennifer saw _ yesterday _	yesterday	True
s_xb	Jennifer saw _ yesterday _	yesterday	False
s_ax	her books, Jennifer saw _ your hat _ yesterday	your,hat	False
s_xx	Jennifer saw _ your hat _ yesterday	your,hat	True
s_ab	her books, Jennifer saw _ recently _	recently	True
s_xb	Jennifer saw _ recently _	recently	False
s_ax	her books, Jennifer saw _ your hat _ recently	your,hat	False
s_xx	Jennifer saw _ your hat _ recently	your,hat	True
s_ab	her books, Jennifer saw _ earlier _	earlier	True
s_xb	Jennifer saw _ earlier _	earlier	False
s_ax	her books, Jennifer saw _ your hat _ earlier	your,hat	False
s_xx	Jennifer saw _ your hat _ earlier	your,hat	True
s_ab	her books, Jennifer saw _ yesterday _	yesterday	True
s_xb	Jennifer saw _ yesterday _	yesterday	False
s_ax	her books, Jennifer saw _ our keys _ yesterday	our,keys	False
s_xx	Jennifer saw _ our keys _ yesterday	our,keys	True
s_ab	her books, Jennifer saw _ recently _	recently	True
s_xb	Jennifer saw _ recently _	recently	False
s_ax	her books, Jennifer saw _ our keys _ recently	our,keys	False
s_xx	Jennifer saw _ our keys _ recently	our,keys	True
s_ab	her books, Jennifer saw _ earlier _	earlier	True
s_xb	Jennifer saw _ earlier _	earlier	False
s_ax	her books, Jennifer saw _ our keys _ earlier	our,keys	False
s_xx	Jennifer saw _ our keys _ earlier	our,keys	True
s_ab	her books, Jennifer forgot _ yesterday _	yesterday	True
s_xb	Jennifer forgot _ yesterday _	yesterday	False
s_ax	her books, Jennifer forgot _ the cheese _ yesterday	the,cheese	False
s_xx	Jennifer forgot _ the cheese _ yesterday	the,cheese	True
s_ab	her books, Jennifer forgot _ recently _	recently	True
s_xb	Jennifer forgot _ recently _	recently	False
s_ax	her books, Jennifer forgot _ the cheese _ recently	the,cheese	False
s_xx	Jennifer forgot _ the cheese _ recently	the,cheese	True
s_ab	her books, Jennifer forgot _ earlier _	earlier	True
s_xb	Jennifer forgot _ earlier _	earlier	False
s_ax	her books, Jennifer forgot _ the cheese _ earlier	the,cheese	False
s_xx	Jennifer forgot _ the cheese _ earlier	the,cheese	True
s_ab	her books, Jennifer forgot _ yesterday _	yesterday	True
s_xb	Jennifer forgot _ yesterday _	yesterday	False
s_ax	her books, Jennifer forgot _ your hat _ yesterday	your,hat	False
s_xx	Jennifer forgot _ your hat _ yesterday	your,hat	True
s_ab	her books, Jennifer forgot _ recently _	recently	True
s_xb	Jennifer forgot _ recently _	recently	False
s_ax	her books, Jennifer forgot _ your hat _ recently	your,hat	False
s_xx	Jennifer forgot _ your hat _ recently	your,hat	True
s_ab	her books, Jennifer forgot _ earlier _	earlier	True
s_xb	Jennifer forgot _ earlier _	earlier	False
s_ax	her books, Jennifer forgot _ your hat _ earlier	your,hat	False
s_xx	Jennifer forgot _ your hat _ earlier	your,hat	True
s_ab	her books, Jennifer forgot _ yesterday _	yesterday	True
s_xb	Jennifer forgot _ yesterday _	yesterday	False
s_ax	her books, Jennifer forgot _ our keys _ yesterday	our,keys	False
s_xx	Jennifer forgot _ our keys _ yesterday	our,keys	True
s_ab	her books, Jennifer forgot _ recently _	recently	True
s_xb	Jennifer forgot _ recently _	recently	False
s_ax	her books, Jennifer forgot _ our keys _ recently	our,keys	False
s_xx	Jennifer forgot _ our keys _ recently	our,keys	True
s_ab	her books, Jennifer forgot _ earlier _	earlier	True
s_xb	Jennifer forgot _ earlier _	earlier	False
s_ax	her books, Jennifer forgot _ our keys _ earlier	our,keys	False
s_xx	Jennifer forgot _ our keys _ earlier	our,keys	True
